id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,flats,square,object_problem,wall_material,transport_dist_index,infrastructure_index,parking_count,energy_eff,floors,ceiling_height,price_avg,guest_parking_count
18874,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.7742,30.6043,Типовой,2020-11-18,322.0,14053.28,0,Другое,,3,0.0,B,12.0,,70878.0,
19885,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8306,30.5381,Комфорт,2020-09-30,399.0,16840.0,0,Монолит-кирпич,3.0,3,0.0,B,29.0,,74637.0,
9519,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,60.1166,30.174,Комфорт,2020-10-30,318.0,13565.01,0,Монолит-кирпич,1.0,2,2.0,B,10.0,,68978.0,
24643,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8329,30.1409,Комфорт,2022-12-31,0.0,0.0,0,Другое,5.0,8,86.0,C,1.0,,27595.0,0.0
19890,78,"город Санкт-Петербург, район Фрунзенский, улица Расстанная, д. 14, корпус 2, строение 1",СПБ РЕНОВАЦИЯ,59.9073,30.3487,Бизнес,2018-12-10,36.0,1955.7,0,Монолит-кирпич,8.0,8,15.0,B,11.0,,,
24644,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8415,30.1377,Комфорт,2022-12-31,322.0,16308.58,0,Другое,6.0,9,0.0,C,14.0,"2,56",135966.0,8.0
19883,78,"г Санкт-Петербург, район Невский, улица Славянская, вл. уч. 15 ФЗУ 28",СПБ РЕНОВАЦИЯ,59.8296,30.5411,Комфорт,2019-07-22,192.0,7688.72,0,Монолит-кирпич,2.0,2,41.0,B,28.0,,70740.0,
30742,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.7489,30.5685,Комфорт,2021-12-15,80.0,4263.0,0,Монолит-кирпич,1.0,9,0.0,B,11.0,"2,6 - 3,04",104260.0,0.0
19886,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8306,30.5382,Комфорт,2020-09-30,0.0,0.0,0,Монолит-кирпич,2.0,3,96.0,B,1.0,,31534.0,
19884,78,"г Санкт-Петербург, район Невский, улица Славянская, д. 26, строение 1",СПБ РЕНОВАЦИЯ,59.8315,30.5396,Комфорт,2019-11-18,307.0,12269.73,0,Монолит-кирпич,1.0,3,47.0,B,29.0,,68106.0,
32307,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8303,30.5296,Комфорт,2017-09-05,506.0,22633.15,0,Монолит-кирпич,2.0,5,13.0,B,25.0,,67730.0,
30740,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.7489,30.5685,Комфорт,2021-12-15,207.0,10819.8,0,Монолит-кирпич,1.0,9,109.0,B,11.0,"2,58",103785.0,38.0
19862,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8314,30.5343,Комфорт,2019-12-27,319.0,13923.89,0,Монолит-кирпич,2.0,4,50.0,B,29.0,,65997.0,
9518,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,60.1239,30.1604,Комфорт,2020-11-30,287.0,12252.51,0,Монолит-кирпич,1.0,3,2.0,B,10.0,,80311.0,
19895,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8315,30.5416,Комфорт,2019-11-15,253.0,10094.13,0,Монолит-кирпич,2.0,2,52.0,B,17.0,,69292.0,
32124,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.934,30.4329,Комфорт,2023-06-30,664.0,27880.1,0,Монолит-кирпич,9.0,9,311.0,B,17.0,"2,57",191265.0,25.0
18883,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.7727,30.6042,Типовой,2020-11-18,797.0,29443.26,0,Другое,,3,0.0,B,12.0,,69626.0,
19845,78,"г Санкт-Петербург, проспект Советский, вл. уч 64 ФЗУ 26",СПБ РЕНОВАЦИЯ,59.83,30.5393,Комфорт,2019-07-22,211.0,8491.4,0,Монолит-кирпич,1.0,3,50.0,B,29.0,,67297.0,
7055,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8305,30.5417,Комфорт,2020-09-30,0.0,0.0,0,Другое,2.0,2,100.0,B,1.0,,32352.0,
18945,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8328,30.5236,Комфорт,2021-04-09,179.0,5982.91,0,Кирпич,2.0,6,0.0,B,16.0,"2,58 - 3,04",85742.0,0.0
9520,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,60.1179,30.1745,Комфорт,2020-11-30,325.0,14037.92,0,Монолит-кирпич,1.0,2,2.0,B,10.0,,80326.0,
18946,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8326,30.5232,Комфорт,2021-04-09,671.0,22896.91,0,Монолит-кирпич,2.0,6,67.0,B,13.0,"2,58 - 3,03",80936.0,88.0
19867,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8314,30.5359,Комфорт,2019-11-09,177.0,8884.0,0,Монолит-кирпич,2.0,4,20.0,B,25.0,,65629.0,
18676,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.7732,30.6045,Типовой,2020-11-18,591.0,23605.65,0,Монолит-кирпич,,3,0.0,B,12.0,,70096.0,
18933,78,г Колпино,СПБ РЕНОВАЦИЯ,59.7743,30.6073,Типовой,2020-11-18,312.0,13757.89,0,Другое,,3,0.0,B,12.0,,70538.0,
6992,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,60.1182,30.1722,Комфорт,2020-11-30,285.0,11721.7,0,Монолит-кирпич,1.0,2,2.0,B,10.0,,70148.0,
4948,78,"г Санкт-Петербург, район Фрунзенский, проспект Лиговский, д. 206, строение 1",СПБ РЕНОВАЦИЯ,59.9086,30.3486,Бизнес,2018-12-29,42.0,1908.69,0,Монолит-кирпич,8.0,8,27.0,B,11.0,,,
19892,78,"г Санкт-Петербург, район Фрунзенский, улица Прилукская, д. 25, строение 1",СПБ РЕНОВАЦИЯ,59.8541,30.4139,Бизнес,2018-12-29,30.0,1766.67,0,Монолит-кирпич,4.0,8,0.0,B,9.0,,,
30741,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.7489,30.5685,Комфорт,2021-12-15,80.0,4263.25,0,Монолит-кирпич,1.0,9,0.0,B,11.0,"2,6 - 3,04",108628.0,0.0
7054,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8307,30.5416,Комфорт,2020-09-30,630.0,23747.0,0,Другое,2.0,2,0.0,B,27.0,,76575.0,
19881,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8307,30.5342,Комфорт,2019-12-30,389.0,14299.5,0,Монолит-кирпич,2.0,4,51.0,B,24.0,,65736.0,
6793,78,поселок Песочный,СПБ РЕНОВАЦИЯ,60.1239,30.1604,Комфорт,2020-11-30,299.0,12200.59,0,Монолит-кирпич,1.0,3,2.0,B,10.0,,70061.0,
19894,78,"г Санкт-Петербург, район Колпинский, проспект Ленина, д. 54, корпус 1",СПБ РЕНОВАЦИЯ,59.7501,30.5727,Комфорт,2018-12-26,324.0,14697.84,0,Монолит-кирпич,1.0,9,113.0,B,10.0,,80624.0,
21838,78,г Санкт-Петербург,СПБ РЕНОВАЦИЯ,59.8305,30.5359,Комфорт,2019-07-22,481.0,21723.0,0,Монолит-кирпич,2.0,4,95.0,B,29.0,,70363.0,
21914,78,г Санкт-Петербург,СПЕКТР,59.939,30.3158,Другое,2019-07-16,1164.0,43521.5,0,Другое,7.0,9,0.0,Не нормируется,,,,
40772,78,"г Санкт-Петербург, улица Курляндская, д. 10-12",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ ВЕЛЛАМО,59.9118,30.2884,Комфорт,2023-09-30,95.0,6152.91,0,Монолит-кирпич,8.0,9,41.0,A,11.0,"2,73",274532.0,6.0
41068,78,"г Санкт-Петербург, переулок Нейшлотский, д. 19/23",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ ИЛОНА,59.9675,30.3512,Комфорт,2023-09-30,138.0,7120.17,0,Монолит-кирпич,9.0,8,94.0,A,11.0,"2,73 - 3,02",242635.0,25.0
45186,78,"г Санкт-Петербург, переулок Нейшлотский, д. 19/23",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ ИЛОНА,59.9672,30.3513,Комфорт,2024-06-30,262.0,13151.04,0,Монолит-кирпич,9.0,8,65.0,A,11.0,"2,73 - 3,02",262054.0,0.0
34030,78,"г Санкт-Петербург, шоссе Суздальское, корпус Этап 1.3.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ НОВООРЛОВСКИЙ,60.0586,30.2733,Комфорт,2021-04-27,274.0,12402.56,0,Панель,5.0,4,0.0,A+,26.0,"2,75 - 3,05",113788.0,0.0
34034,78,"г Санкт-Петербург, шоссе Суздальское, корпус Этап 1.3.2/2 (1.3.3/2)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ НОВООРЛОВСКИЙ,60.0593,30.2742,Комфорт,2023-03-31,0.0,0.0,0,Другое,6.0,4,191.0,Не нормируется,7.0,,36293.0,0.0
34033,78,"г Санкт-Петербург, шоссе Суздальское, корпус Этап 1.3.2/2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ НОВООРЛОВСКИЙ,60.0589,30.275,Комфорт,2023-03-31,273.0,12384.56,0,Панель,5.0,4,0.0,A+,26.0,"2,75 - 3,05",150680.0,10.0
34031,78,"г Санкт-Петербург, шоссе Суздальское, корпус Этап 1.3.2/1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ НОВООРЛОВСКИЙ,60.0587,30.274,Комфорт,2022-09-30,274.0,12402.93,0,Панель,5.0,4,0.0,A+,26.0,"2,75 - 3,05",135630.0,10.0
34036,78,"г Санкт-Петербург, шоссе Суздальское, корпус Этап 1.4.1 (1.4.2)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ НОВООРЛОВСКИЙ,60.0595,30.2751,Комфорт,2024-09-30,0.0,0.0,0,Другое,5.0,4,191.0,Не нормируется,7.0,,,0.0
34032,78,"г Санкт-Петербург, шоссе Суздальское, корпус Этап 1.3.2/1 (1.3.3/1)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ НОВООРЛОВСКИЙ,60.0592,30.2735,Комфорт,2022-09-30,0.0,0.0,0,Другое,6.0,4,191.0,Не нормируется,7.0,,38660.0,0.0
34035,78,"г Санкт-Петербург, шоссе Суздальское, корпус Этап 1.4.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЮИТ НОВООРЛОВСКИЙ,60.0591,30.276,Комфорт,2024-09-30,274.0,12402.56,0,Панель,5.0,4,0.0,A+,26.0,"2,75 - 3,05",,28.0
37498,78,"г Санкт-Петербург, коса Петровская, д. 1, корпус 2 литера А",СПК,59.9632,30.2519,Элитный,2023-09-30,158.0,20705.41,0,Другое,9.0,8,212.0,A,10.0,3 - 4,324799.0,18.0
21911,78,"Город Санкт-Петербург, дом Проспект Героев, д. 18, строение лит.А",СПУТНИК,59.8667,30.1677,Типовой,2017-06-14,1040.0,48652.4,0,Другое,3.0,8,526.0,Не нормируется,23.0,,,
13367,78,"г Санкт-Петербург, ул Днепропетровская, д. 37, литера А",СТРОИТЕЛЬНЫЕ РЕСУРСЫ. ЛИГОВСКИЙ,59.9164,30.3611,Комфорт,2020-08-31,292.0,14260.3,0,Другое,7.0,10,83.0,B,12.0,,118666.0,
23305,78,"г Санкт-Петербург, Проспект Средний В.О., д. 83, корпус 4",СРЕДНИЙ 83,59.9367,30.255,Бизнес,2020-03-02,0.0,0.0,0,Монолит-кирпич,8.0,8,0.0,C,2.0,,279106.0,
23303,78,"г Санкт-Петербург, Проспект Средний В.О., д. 83, корпус 1",СРЕДНИЙ 83,59.9367,30.255,Бизнес,2019-05-14,0.0,0.0,0,Монолит-кирпич,8.0,8,0.0,C,3.0,,,
23304,78,"г Санкт-Петербург, Проспект Средний В.О., д. 83, корпус 2-3",СРЕДНИЙ 83,59.9367,30.255,Бизнес,2020-03-02,0.0,0.0,0,Монолит-кирпич,8.0,8,71.0,C,5.0,,119336.0,
30471,78,п Шушары,СТ+,59.7569,30.4721,Типовой,2022-12-31,0.0,0.0,0,Монолит-кирпич,2.0,4,0.0,B,10.0,,4910.0,0.0
30469,78,п Шушары,СТ+,59.7569,30.4718,Типовой,2020-12-15,210.0,6990.66,0,Монолит-кирпич,1.0,4,0.0,B,11.0,"2,6",53174.0,0.0
30470,78,п Шушары,СТ+,59.7568,30.4721,Типовой,2020-12-28,225.0,9814.59,0,Монолит-кирпич,1.0,4,0.0,B,11.0,"2,6",51030.0,15.0
30468,78,"п Шушары, строение 1",СТ+,59.7568,30.4722,Типовой,2020-04-08,333.0,11835.03,0,Монолит-кирпич,1.0,4,0.0,B,11.0,"2,6",51679.0,30.0
30633,78,"г Санкт-Петербург, район Невский, пр-кт Большевиков",СТАЙЛ-СТРОЙ,59.9013,30.4875,Типовой,2023-06-30,0.0,0.0,0,Монолит-кирпич,8.0,9,0.0,B,24.0,,173913.0,0.0
30635,78,"г Санкт-Петербург, район Невский, пр-кт Большевиков",СТАЙЛ-СТРОЙ,59.9013,30.4875,Типовой,2022-12-31,0.0,0.0,0,Монолит-кирпич,8.0,9,179.0,B,6.0,,,0.0
30634,78,"г Санкт-Петербург, район Невский, пр-кт Большевиков",СТАЙЛ-СТРОЙ,59.9013,30.4875,Типовой,2022-12-31,0.0,0.0,0,Монолит-кирпич,8.0,9,0.0,B,24.0,,,0.0
1884,78,"г Санкт-Петербург, улица Лодейнопольская",СТАТУС ЭР,59.9644,30.2907,Бизнес,2022-12-31,156.0,10260.0,0,Монолит-кирпич,10.0,9,81.0,B,10.0,"3,04 - 3,43",328313.0,0.0
4818,78,"г Санкт-Петербург, район Центральный, ул Новгородская, д. 19, литера Б",СТИМУЛ СКТ,59.9398,30.3912,Бизнес,2018-12-24,143.0,11879.89,0,Монолит,8.0,9,0.0,B,11.0,,160763.0,
19977,78,г Санкт-Петербург,СТРЕЛКА,59.8486,30.0716,Бизнес,2022-06-30,461.0,26250.0,0,Другое,1.0,2,129.0,A+,4.0,"2,7",144100.0,49.0
43509,78,"г Санкт-Петербург, ул Школьная",СТРОЙ-МАСТЕР,59.8114,30.3492,Комфорт,2026-12-31,965.0,31475.04,0,Другое,6.0,6,133.0,C,13.0,"2,72",,275.0
26531,78,"г Санкт-Петербург, проспект 2-й Муринский, д. 36, строение 1",СТРОЙАЛЬЯНС,59.9995,30.3591,Комфорт,2021-12-30,0.0,0.0,0,Монолит-кирпич,8.0,9,37.0,B,13.0,,106962.0,0.0
26790,78,"г Санкт-Петербург, район Малая Бухарестская улица, участок 1 (напротив дома 9)",СТРОЙТРЕСТГАЛАНТ-2,59.8485,30.4167,Комфорт,2020-11-11,728.0,42991.29,0,Другое,3.0,9,138.0,C,14.0,"2,7",114614.0,27.0
26792,78,"г Санкт-Петербург, район Малая Бухарестская улица, участок 1 (напротив дома 9)",СТРОЙТРЕСТГАЛАНТ-2,59.8467,30.4183,Комфорт,2022-06-30,524.0,32169.48,0,Другое,8.0,9,98.0,C,14.0,"2,7",147574.0,59.0
26794,78,"г Санкт-Петербург, район Малая Бухарестская улица, участок 1 (напротив дома 9)",СТРОЙТРЕСТГАЛАНТ-2,59.8461,30.4186,Комфорт,2022-06-30,0.0,0.0,0,Другое,8.0,9,1070.0,C,8.0,,63238.0,47.0
26791,78,"г Санкт-Петербург, район Малая Бухарестская улица, участок 1 (напротив дома 9)",СТРОЙТРЕСТГАЛАНТ-2,59.8478,30.4174,Комфорт,2021-06-29,584.0,35678.46,0,Другое,8.0,9,118.0,C,14.0,"2,7",119446.0,73.0
26793,78,"г Санкт-Петербург, район Малая Бухарестская улица, участок 1 (напротив дома 9)",СТРОЙТРЕСТГАЛАНТ-2,59.8475,30.4175,Комфорт,2021-10-11,516.0,29259.15,0,Другое,8.0,9,107.0,C,14.0,"2,7",128644.0,46.0
880,78,"г Санкт-Петербург, корпус 1",СТРУКТУРА,59.7534,30.3738,Комфорт,2020-12-16,103.0,6734.11,0,Панель,1.0,2,0.0,B,5.0,,87370.0,
778,78,"п Шушары, район Участок 437, корпус 2В",СТРУКТУРА,59.7532,30.3737,Комфорт,2018-12-27,295.0,18753.18,0,Панель,1.0,2,150.0,B,5.0,,,
776,78,"п Шушары, район Участок 437, корпус 1",СТРУКТУРА,59.8072,30.3795,Комфорт,2018-12-27,295.0,18753.18,0,Панель,3.0,7,150.0,B,5.0,,,
